#NId Centrality
1455 0.254707
3076 0.254701
1333 0.254695
2738 0.254689
3881 0.254683
4568 0.254677
2763 0.254654
10149 0.254648
4718 0.254642
824 0.254630
1619 0.254624
8694 0.254618
6780 0.254600
390 0.254552
5942 0.254552
6083 0.254487
137 0.254433
2755 0.254415
8864 0.254386
4643 0.254380
5424 0.254374
1905 0.254350
6244 0.254344
5228 0.254320
761 0.254314
5223 0.254302
2952 0.254278
1373 0.254261
1354 0.254249
4322 0.254249
1932 0.254243
10787 0.254237
1217 0.254225
4353 0.254225
3949 0.254201
8104 0.254177
2915 0.254172
3020 0.254160
2860 0.254148
1968 0.254124
4688 0.254088
4717 0.254065
7070 0.254065
4303 0.254059
722 0.254017
5256 0.254011
6849 0.253988
3384 0.253976
4245 0.253958
185 0.253928
443 0.253905
93 0.253899
1528 0.253851
2811 0.253833
2658 0.253786
639 0.253780
6090 0.253780
753 0.253750
3743 0.253733
3297 0.253697
9010 0.253679
375 0.253626
560 0.253620
5415 0.253597
149 0.253567
3678 0.253561
3875 0.253538
4947 0.253532
1299 0.253520
5485 0.253502
8552 0.253496
1185 0.253478
6677 0.253449
1440 0.253443
7010 0.253443
754 0.253425
2018 0.253402
2853 0.253378
946 0.253372
5443 0.253354
1762 0.253349
5149 0.253343
6071 0.253331
3011 0.253319
473 0.253307
2315 0.253307
1552 0.253254
1601 0.253254
3699 0.253231
7879 0.253225
2752 0.253207
5755 0.253183
3133 0.253154
340 0.253136
3629 0.253119
1203 0.253113
6221 0.253113
2408 0.253095
660 0.253089
132 0.253083
1021 0.253066
7035 0.253060
5026 0.252995
7494 0.252989
3899 0.252983
2463 0.252971
1240 0.252966
343 0.252960
180 0.252924
1003 0.252924
7130 0.252918
1670 0.252901
2320 0.252889
3668 0.252889
2232 0.252848
1356 0.252801
10809 0.252777
5025 0.252701
411 0.252683
640 0.252660
7325 0.252660
4937 0.252654
8628 0.252648
5553 0.252631
2619 0.252625
3055 0.252625
506 0.252607
574 0.252607
2475 0.252607
4641 0.252607
9193 0.252607
564 0.252566
4046 0.252566
1111 0.252560
10194 0.252554
5437 0.252513
123 0.252502
1608 0.252502
4867 0.252502
632 0.252490
850 0.252431
5447 0.252402
5609 0.252367
4645 0.252361
714 0.252343
2898 0.252338
5728 0.252338
4309 0.252332
1711 0.252302
5432 0.252291
1501 0.252285
3985 0.252285
1538 0.252273
4407 0.252256
2283 0.252244
9947 0.252238
4315 0.252197
463 0.252185
5315 0.252174
3075 0.252162
10131 0.252162
6303 0.252156
3196 0.252144
1295 0.252133
642 0.252127
118 0.252092
10639 0.252092
1158 0.252051
6008 0.252033
5241 0.252004
304 0.251993
4699 0.251993
5147 0.251981
3530 0.251958
649 0.251934
3680 0.251911
3225 0.251905
1324 0.251888
3782 0.251882
3697 0.251841
4981 0.251823
2345 0.251812
897 0.251806
2169 0.251800
5488 0.251794
2385 0.251777
3263 0.251777
5691 0.251771
4244 0.251759
524 0.251753
5087 0.251753
9571 0.251753
9338 0.251742
1229 0.251736
2516 0.251730
5968 0.251713
430 0.251666
5973 0.251654
2882 0.251643
3181 0.251625
2425 0.251596
3035 0.251567
10043 0.251561
5233 0.251509
758 0.251491
5999 0.251486
3772 0.251468
4942 0.251468
2674 0.251462
10501 0.251462
1568 0.251445
3578 0.251433
9726 0.251398
1764 0.251393
4611 0.251393
475 0.251387
1172 0.251387
5385 0.251369
5884 0.251340
1633 0.251329
1665 0.251329
4120 0.251311
985 0.251306
631 0.251276
5722 0.251265
9871 0.251253
5528 0.251236
1008 0.251201
4279 0.251201
6137 0.251184
1513 0.251160
638 0.251149
1359 0.251149
5935 0.251143
9798 0.251143
591 0.251102
26 0.251079
8898 0.251073
2618 0.251062
1073 0.251010
3443 0.251010
6041 0.251010
590 0.250987
1408 0.250987
720 0.250963
3093 0.250963
4274 0.250963
3626 0.250940
4870 0.250940
3958 0.250929
8390 0.250929
10345 0.250917
3380 0.250911
6688 0.250882
2869 0.250865
54 0.250859
834 0.250853
1282 0.250853
859 0.250848
2367 0.250842
2340 0.250836
610 0.250819
7124 0.250819
10546 0.250819
742 0.250807
1171 0.250807
25 0.250801
121 0.250784
1143 0.250778
7020 0.250778
674 0.250767
7596 0.250749
4356 0.250732
315 0.250715
4586 0.250715
5509 0.250715
1151 0.250703
192 0.250686
3647 0.250616
10314 0.250616
4 0.250599
1072 0.250593
666 0.250588
2620 0.250582
2342 0.250570
6421 0.250570
3936 0.250564
3101 0.250553
1827 0.250547
266 0.250524
3917 0.250489
9562 0.250489
2552 0.250466
766 0.250455
1919 0.250455
2131 0.250443
5594 0.250438
1774 0.250426
8060 0.250414
837 0.250403
621 0.250368
1184 0.250363
3905 0.250357
7564 0.250340
385 0.250334
3665 0.250334
1663 0.250316
2099 0.250299
9101 0.250299
1169 0.250293
1699 0.250293
3264 0.250242
1017 0.250230
3592 0.250196
4657 0.250184
5963 0.250138
3305 0.250109
5192 0.250109
923 0.250086
7206 0.250075
4437 0.250040
381 0.250023
4987 0.250017
3638 0.250011
288 0.250006
4249 0.250000
10033 0.249989
6457 0.249971
4687 0.249966
2380 0.249920
595 0.249914
5067 0.249914
1364 0.249908
1053 0.249879
176 0.249874
265 0.249839
275 0.249839
702 0.249828
6204 0.249782
1561 0.249776
6968 0.249770
7533 0.249696
796 0.249667
1330 0.249667
2415 0.249661
7772 0.249661
9 0.249656
1506 0.249656
1154 0.249633
4166 0.249627
4996 0.249627
5372 0.249604
3004 0.249598
2602 0.249587
3609 0.249581
3890 0.249581
986 0.249570
1760 0.249570
5589 0.249558
2812 0.249547
6168 0.249541
570 0.249524
4913 0.249524
864 0.249512
1368 0.249507
1192 0.249467
1903 0.249415
2043 0.249415
841 0.249409
1168 0.249404
4720 0.249404
5282 0.249398
3997 0.249387
3616 0.249381
5081 0.249375
7529 0.249375
2564 0.249369
3494 0.249369
6139 0.249358
429 0.249341
2741 0.249341
928 0.249335
512 0.249329
1805 0.249329
1365 0.249312
5142 0.249312
835 0.249307
5048 0.249307
5598 0.249307
6750 0.249301
505 0.249295
3565 0.249289
433 0.249278
1625 0.249249
1747 0.249249
3247 0.249249
5329 0.249244
325 0.249232
1414 0.249204
1323 0.249198
6449 0.249192
6336 0.249175
2383 0.249164
10530 0.249164
3028 0.249158
838 0.249152
9151 0.249152
4006 0.249147
239 0.249135
935 0.249135
709 0.249130
2928 0.249130
2368 0.249124
6568 0.249118
3807 0.249107
1194 0.249078
4800 0.249067
2285 0.249055
2440 0.249055
136 0.249050
4036 0.249027
75 0.249004
2641 0.248998
1243 0.248970
2346 0.248970
2989 0.248970
3222 0.248964
1787 0.248958
2091 0.248953
3277 0.248936
4536 0.248924
5941 0.248913
8272 0.248879
9720 0.248879
6208 0.248867
198 0.248862
2306 0.248833
5181 0.248827
5860 0.248827
3216 0.248776
1315 0.248759
3529 0.248753
2497 0.248731
5903 0.248731
1893 0.248725
1491 0.248719
3705 0.248714
4682 0.248714
4854 0.248708
162 0.248702
2024 0.248702
5119 0.248680
2273 0.248674
5403 0.248674
2885 0.248668
6707 0.248651
832 0.248634
2660 0.248634
1409 0.248606
1589 0.248606
238 0.248594
941 0.248594
1218 0.248589
2532 0.248589
5446 0.248577
244 0.248537
3603 0.248526
3253 0.248520
5539 0.248520
9828 0.248520
3643 0.248492
1382 0.248486
1527 0.248464
697 0.248452
335 0.248430
1732 0.248424
1197 0.248413
4226 0.248396
1718 0.248390
3554 0.248367
6937 0.248362
2637 0.248350
912 0.248345
2866 0.248311
3624 0.248311
1884 0.248288
856 0.248276
1204 0.248271
1755 0.248265
4299 0.248265
10642 0.248259
601 0.248254
2331 0.248254
7629 0.248254
5123 0.248242
538 0.248237
4804 0.248237
992 0.248231
1785 0.248220
2403 0.248197
2062 0.248192
3241 0.248192
8381 0.248180
3568 0.248175
8195 0.248175
4759 0.248163
2191 0.248101
2912 0.248095
3941 0.248095
1306 0.248067
6265 0.248061
8458 0.248061
4338 0.248050
5791 0.248033
378 0.248027
1739 0.248027
1928 0.248027
2510 0.248027
5770 0.248022
9206 0.248005
1391 0.247999
262 0.247971
1967 0.247943
1845 0.247926
2663 0.247926
10580 0.247920
790 0.247914
342 0.247875
8155 0.247875
1814 0.247846
2901 0.247830
5386 0.247824
8751 0.247824
4813 0.247818
158 0.247813
9986 0.247813
2537 0.247767
4862 0.247756
1851 0.247751
7849 0.247745
5622 0.247734
10165 0.247711
4199 0.247705
5201 0.247700
774 0.247694
2840 0.247694
3490 0.247672
44 0.247655
2854 0.247638
5096 0.247638
8076 0.247632
3047 0.247621
8988 0.247621
10820 0.247621
6822 0.247604
1395 0.247598
2899 0.247593
4777 0.247587
5284 0.247553
6341 0.247514
4495 0.247508
5301 0.247508
1130 0.247502
1547 0.247502
2128 0.247502
2936 0.247486
2007 0.247474
1314 0.247469
8137 0.247452
958 0.247446
3156 0.247446
977 0.247441
2517 0.247424
1281 0.247418
1604 0.247401
3555 0.247395
789 0.247390
2116 0.247373
617 0.247367
4574 0.247334
5376 0.247328
4125 0.247317
1719 0.247277
382 0.247272
3191 0.247266
1927 0.247260
717 0.247255
1572 0.247238
8860 0.247232
5694 0.247216
6097 0.247210
6543 0.247199
1235 0.247187
3001 0.247176
4524 0.247165
1842 0.247154
4034 0.247154
4037 0.247131
516 0.247126
2695 0.247120
10051 0.247109
871 0.247081
5150 0.247081
1319 0.247053
6443 0.247036
870 0.247030
3087 0.247030
3499 0.247030
8866 0.247030
424 0.247013
3236 0.246997
1934 0.246980
2870 0.246980
2234 0.246969
2543 0.246963
1487 0.246946
481 0.246907
1369 0.246901
7855 0.246879
8568 0.246873
1550 0.246868
3226 0.246868
2813 0.246845
3546 0.246845
9652 0.246845
2239 0.246834
860 0.246828
1386 0.246817
1752 0.246817
2584 0.246800
1228 0.246784
3126 0.246784
5612 0.246784
2017 0.246761
270 0.246744
1963 0.246744
2785 0.246733
4660 0.246733
4191 0.246722
2744 0.246716
577 0.246711
1923 0.246711
3962 0.246694
6108 0.246694
1107 0.246683
1929 0.246683
3698 0.246672
6255 0.246672
2389 0.246655
1340 0.246638
2996 0.246638
3690 0.246633
3982 0.246633
8625 0.246627
3858 0.246605
3484 0.246599
719 0.246593
2410 0.246582
2336 0.246577
124 0.246571
1811 0.246560
865 0.246554
3344 0.246543
5429 0.246537
10468 0.246526
3289 0.246521
3627 0.246521
4492 0.246515
65 0.246504
9775 0.246482
7681 0.246476
2672 0.246470
3469 0.246459
1696 0.246431
3727 0.246426
4675 0.246426
1353 0.246420
2316 0.246403
2809 0.246392
1794 0.246387
91 0.246375
2221 0.246370
2359 0.246359
4159 0.246353
4386 0.246353
2819 0.246348
3170 0.246348
4212 0.246336
1318 0.246331
5747 0.246314
6453 0.246303
2343 0.246297
7400 0.246297
0 0.246292
2421 0.246292
3212 0.246292
1305 0.246270
2931 0.246247
6194 0.246247
5580 0.246230
1940 0.246219
1248 0.246203
4681 0.246197
8559 0.246197
825 0.246180
178 0.246164
534 0.246119
277 0.246113
5499 0.246086
1597 0.246080
798 0.246074
5152 0.246074
2204 0.246063
726 0.246058
6326 0.246052
3274 0.246047
3687 0.246047
5139 0.246047
8265 0.246047
8382 0.246041
4139 0.246030
925 0.246002
3679 0.245997
241 0.245985
2247 0.245985
1574 0.245980
66 0.245963
3639 0.245946
4013 0.245946
6165 0.245946
84 0.245941
750 0.245941
2799 0.245941
2775 0.245935
1258 0.245913
6161 0.245908
7029 0.245902
3210 0.245891
10532 0.245874
4727 0.245852
6285 0.245852
97 0.245835
9276 0.245835
934 0.245830
9608 0.245830
217 0.245819
10562 0.245808
9346 0.245796
826 0.245791
83 0.245785
1372 0.245758
3903 0.245758
6722 0.245752
4525 0.245746
786 0.245730
1782 0.245730
3876 0.245724
2053 0.245713
694 0.245708
2810 0.245708
2859 0.245702
3970 0.245696
4960 0.245685
356 0.245674
862 0.245674
1807 0.245674
4694 0.245674
2865 0.245658
2412 0.245647
2527 0.245641
3373 0.245641
7902 0.245641
1600 0.245635
1713 0.245630
256 0.245613
5686 0.245602
580 0.245591
2144 0.245591
930 0.245586
8839 0.245574
87 0.245563
3798 0.245563
7413 0.245552
2066 0.245541
6169 0.245530
2662 0.245525
206 0.245513
2883 0.245513
10456 0.245513
1347 0.245486
125 0.245475
1611 0.245475
2006 0.245475
2769 0.245469
6847 0.245464
4957 0.245447
189 0.245441
3815 0.245430
4864 0.245425
966 0.245414
993 0.245414
1555 0.245408
2292 0.245408
8481 0.245397
1030 0.245392
4530 0.245392
6444 0.245392
675 0.245386
1121 0.245375
1945 0.245353
30 0.245347
6284 0.245347
3989 0.245336
4861 0.245331
8331 0.245331
1809 0.245325
620 0.245314
2115 0.245314
2437 0.245309
7483 0.245297
4555 0.245292
2424 0.245281
4143 0.245270
5017 0.245270
327 0.245259
1772 0.245248
9167 0.245220
4085 0.245215
2078 0.245209
3375 0.245203
467 0.245198
1588 0.245198
5631 0.245192
2504 0.245181
2518 0.245181
4035 0.245176
9216 0.245176
14 0.245143
2828 0.245143
3676 0.245143
6842 0.245143
4740 0.245137
6190 0.245132
1357 0.245115
2034 0.245110
1494 0.245104
9152 0.245082
1661 0.245076
3009 0.245071
4807 0.245065
240 0.245060
1685 0.245054
911 0.245049
5517 0.245049
8342 0.245049
1922 0.245038
7137 0.245038
576 0.245010
2145 0.244999
1585 0.244994
705 0.244983
3134 0.244983
5252 0.244977
526 0.244972
9774 0.244960
3925 0.244955
4628 0.244944
7221 0.244944
4936 0.244933
3052 0.244927
5742 0.244927
6643 0.244927
8564 0.244927
81 0.244922
1824 0.244911
2119 0.244905
776 0.244900
2039 0.244867
2022 0.244856
2419 0.244845
1900 0.244839
983 0.244834
3856 0.244834
3387 0.244823
3468 0.244823
3908 0.244806
943 0.244795
5908 0.244779
1652 0.244773
2409 0.244768
2624 0.244768
4705 0.244751
110 0.244745
1938 0.244718
3300 0.244718
7438 0.244718
1308 0.244712
3130 0.244712
71 0.244685
2272 0.244657
6586 0.244657
3826 0.244646
157 0.244641
5130 0.244635
5807 0.244619
515 0.244608
4984 0.244608
846 0.244602
8457 0.244602
5637 0.244591
2361 0.244586
5015 0.244575
5310 0.244569
5821 0.244564
150 0.244547
7700 0.244547
2871 0.244531
10626 0.244531
1025 0.244525
1079 0.244525
4426 0.244525
468 0.244520
9603 0.244520
2413 0.244514
3158 0.244498
2877 0.244470
8127 0.244470
146 0.244459
1639 0.244448
2127 0.244443
2447 0.244437
3110 0.244437
8169 0.244432
4504 0.244426
3729 0.244421
3916 0.244415
1398 0.244410
2349 0.244410
3351 0.244410
2790 0.244399
3376 0.244388
736 0.244383
3581 0.244355
7741 0.244344
4355 0.244333
483 0.244322
3426 0.244306
1721 0.244300
4138 0.244300
2565 0.244295
2781 0.244289
1272 0.244284
614 0.244273
1459 0.244273
9964 0.244273
3901 0.244256
6197 0.244251
6787 0.244245
6549 0.244240
5500 0.244223
664 0.244207
3574 0.244196
1795 0.244190
2886 0.244185
2968 0.244185
1839 0.244180
2675 0.244174
1458 0.244169
6382 0.244158
1080 0.244141
319 0.244136
2337 0.244136
2102 0.244130
2323 0.244130
2182 0.244119
374 0.244114
2124 0.244114
3780 0.244103
6616 0.244103
8843 0.244097
1327 0.244092
677 0.244086
2570 0.244081
4780 0.244081
1758 0.244075
904 0.244048
5247 0.244037
7743 0.244037
3968 0.244021
38 0.243999
1511 0.243999
6679 0.243999
2307 0.243982
1955 0.243966
6184 0.243960
727 0.243955
6077 0.243944
5570 0.243939
5642 0.243933
5832 0.243933
10183 0.243933
107 0.243900
1246 0.243889
5564 0.243878
7129 0.243878
7421 0.243878
2709 0.243873
480 0.243867
1997 0.243862
8545 0.243851
3630 0.243824
10147 0.243824
5224 0.243818
5769 0.243818
6154 0.243818
8927 0.243818
5979 0.243796
308 0.243791
7874 0.243780
2212 0.243769
8732 0.243764
3986 0.243747
6053 0.243747
562 0.243742
7343 0.243736
6286 0.243731
1472 0.243714
820 0.243709
3173 0.243709
7624 0.243704
216 0.243698
730 0.243698
1729 0.243693
1026 0.243682
302 0.243671
1367 0.243665
7554 0.243665
9263 0.243665
1984 0.243638
7361 0.243622
311 0.243611
1199 0.243611
5043 0.243605
6294 0.243605
1581 0.243600
3066 0.243594
4078 0.243589
6319 0.243583
6815 0.243583
7410 0.243583
10111 0.243583
2165 0.243578
2257 0.243567
9024 0.243562
1964 0.243556
5789 0.243556
1011 0.243551
1565 0.243540
1776 0.243540
3086 0.243540
497 0.243529
5519 0.243529
2867 0.243523
2098 0.243513
5450 0.243513
8033 0.243507
581 0.243496
3336 0.243496
8879 0.243491
1770 0.243485
3006 0.243474
3139 0.243469
3750 0.243458
2626 0.243431
1838 0.243420
2535 0.243420
5064 0.243420
1339 0.243414
7453 0.243414
5733 0.243404
6615 0.243398
5205 0.243393
5837 0.243387
7008 0.243371
1421 0.243365
2154 0.243360
3763 0.243360
3590 0.243355
3765 0.243355
4086 0.243349
6405 0.243338
2028 0.243322
2977 0.243316
1993 0.243311
1987 0.243273
7507 0.243273
6114 0.243257
6771 0.243246
2541 0.243235
5630 0.243229
4038 0.243224
1720 0.243202
4108 0.243197
448 0.243191
952 0.243180
3153 0.243180
5080 0.243180
437 0.243175
1039 0.243175
1643 0.243175
1242 0.243170
2071 0.243170
5173 0.243170
791 0.243164
1763 0.243164
2895 0.243159
349 0.243153
2288 0.243148
4580 0.243148
2531 0.243137
6355 0.243137
6451 0.243137
1259 0.243131
5754 0.243131
4516 0.243126
6299 0.243110
6112 0.243099
6267 0.243099
5406 0.243093
6474 0.243093
7174 0.243093
3912 0.243088
2721 0.243083
4095 0.243083
4190 0.243083
9534 0.243083
1153 0.243066
4140 0.243066
8735 0.243066
4101 0.243055
1613 0.243050
7620 0.243050
9884 0.243045
292 0.243017
1105 0.243017
3987 0.243017
6178 0.243017
4142 0.243012
4955 0.243007
2692 0.243001
5468 0.242990
6238 0.242990
3650 0.242979
273 0.242974
6352 0.242958
6253 0.242952
5254 0.242947
1451 0.242925
9113 0.242920
248 0.242914
3885 0.242909
2448 0.242903
4129 0.242898
4769 0.242893
713 0.242887
3748 0.242887
4693 0.242887
2991 0.242876
1647 0.242865
4664 0.242865
3208 0.242860
8938 0.242860
4364 0.242855
7071 0.242849
2836 0.242844
3859 0.242844
6202 0.242844
6378 0.242833
5926 0.242817
558 0.242811
3254 0.242811
1014 0.242800
1428 0.242800
2281 0.242800
4005 0.242800
967 0.242784
9702 0.242784
1642 0.242779
1714 0.242779
1879 0.242779
5238 0.242773
2074 0.242768
1626 0.242757
8978 0.242752
5128 0.242730
5288 0.242730
5806 0.242730
2356 0.242703
5111 0.242697
5744 0.242697
6175 0.242692
1112 0.242670
4903 0.242670
9916 0.242670
7731 0.242665
2993 0.242660
3689 0.242660
4589 0.242654
5616 0.242649
2855 0.242643
3330 0.242643
3386 0.242643
4223 0.242638
6714 0.242638
494 0.242622
7903 0.242616
7472 0.242611
8228 0.242605
3926 0.242568
1141 0.242546
5861 0.242546
4067 0.242540
4909 0.242540
2433 0.242535
4617 0.242530
759 0.242519
3887 0.242519
251 0.242508
3084 0.242497
7615 0.242492
2600 0.242486
6519 0.242486
6890 0.242486
4391 0.242481
4546 0.242465
2455 0.242454
10760 0.242449
10437 0.242411
6102 0.242400
3338 0.242395
6533 0.242395
242 0.242378
5736 0.242378
3694 0.242368
5046 0.242368
5844 0.242362
703 0.242351
2220 0.242346
9758 0.242346
4752 0.242341
1231 0.242335
6134 0.242324
7461 0.242324
4202 0.242319
7662 0.242319
650 0.242303
4588 0.242303
5209 0.242303
1384 0.242297
1682 0.242287
7232 0.242276
545 0.242265
175 0.242243
4716 0.242243
3245 0.242227
11 0.242216
970 0.242216
2492 0.242216
5215 0.242211
3179 0.242206
4239 0.242200
3502 0.242184
4403 0.242173
7225 0.242168
2976 0.242157
2236 0.242146
6356 0.242146
624 0.242141
1363 0.242135
900 0.242130
853 0.242119
2506 0.242119
9869 0.242114
644 0.242098
5510 0.242098
7023 0.242098
3710 0.242092
847 0.242087
2560 0.242076
6104 0.242076
2483 0.242071
6087 0.242071
7605 0.242071
3135 0.242065
5711 0.242065
9092 0.242065
2605 0.242055
7719 0.242055
9279 0.242049
1070 0.242044
1953 0.242044
6084 0.242039
7522 0.242033
8047 0.242028
8773 0.242017
10231 0.242012
2791 0.241995
6428 0.241995
305 0.241990
3382 0.241990
1881 0.241985
18 0.241979
4575 0.241979
2897 0.241968
2793 0.241958
10116 0.241952
5469 0.241942
5540 0.241936
688 0.241931
6338 0.241925
1933 0.241915
536 0.241909
938 0.241909
9519 0.241909
2995 0.241904
3174 0.241904
8673 0.241904
1062 0.241899
6201 0.241893
9018 0.241888
2351 0.241834
4224 0.241834
6283 0.241834
9547 0.241829
5335 0.241818
4868 0.241796
6250 0.241796
141 0.241791
4420 0.241791
6716 0.241786
1145 0.241780
2286 0.241780
4564 0.241780
2082 0.241775
2751 0.241764
227 0.241759
5928 0.241759
134 0.241748
3396 0.241732
10387 0.241732
4374 0.241726
2406 0.241721
7637 0.241710
1082 0.241705
8675 0.241700
4875 0.241694
2992 0.241689
4798 0.241689
5232 0.241689
7858 0.241689
7230 0.241684
7309 0.241678
1155 0.241673
1015 0.241667
6853 0.241667
1334 0.241662
3651 0.241657
326 0.241651
5349 0.241646
9153 0.241646
728 0.241641
4416 0.241641
4819 0.241641
3000 0.241630
1495 0.241624
2843 0.241619
3966 0.241619
6715 0.241614
8962 0.241614
9614 0.241603
1454 0.241598
827 0.241582
2005 0.241582
3128 0.241582
1887 0.241571
3635 0.241565
39 0.241560
9228 0.241544
3767 0.241539
286 0.241523
6926 0.241523
360 0.241506
10349 0.241506
1863 0.241501
931 0.241496
8513 0.241474
5425 0.241458
5920 0.241453
1742 0.241447
2085 0.241447
4822 0.241447
5635 0.241426
1110 0.241421
1872 0.241421
5032 0.241421
2756 0.241405
10680 0.241388
5145 0.241383
2653 0.241378
4711 0.241378
866 0.241372
5696 0.241372
102 0.241367
1348 0.241356
4839 0.241356
735 0.241351
2393 0.241340
5086 0.241340
5947 0.241340
3334 0.241335
2943 0.241330
2693 0.241324
5416 0.241324
4148 0.241314
5038 0.241314
772 0.241308
7435 0.241308
1444 0.241297
7826 0.241297
4719 0.241292
8422 0.241292
5127 0.241271
5135 0.241271
2450 0.241265
8585 0.241255
9880 0.241255
582 0.241239
890 0.241239
8885 0.241233
2117 0.241228
8124 0.241217
1400 0.241212
8951 0.241201
4147 0.241185
2986 0.241180
1 0.241169
3910 0.241164
264 0.241158
399 0.241158
1773 0.241158
2823 0.241158
4417 0.241158
2026 0.241153
4869 0.241153
316 0.241142
8897 0.241142
7255 0.241137
691 0.241132
221 0.241126
1311 0.241126
593 0.241121
9709 0.241121
498 0.241116
2806 0.241116
4499 0.241105
3485 0.241100
2487 0.241094
788 0.241089
7892 0.241084
3377 0.241073
6883 0.241067
4205 0.241062
7021 0.241057
1018 0.241051
5352 0.241051
8326 0.241051
4473 0.241046
7687 0.241030
891 0.241025
5881 0.241025
3572 0.241019
4122 0.241019
4977 0.241014
3923 0.241009
4526 0.241009
4107 0.241003
5000 0.240993
1892 0.240987
