#NId Centrality
7410 0.341469
15948 0.341469
9267 0.341389
654 0.341373
6210 0.341373
4017 0.341357
4623 0.341309
7446 0.341229
1620 0.341213
11250 0.341197
13080 0.341197
6960 0.341181
756 0.341053
933 0.341053
6681 0.340973
8235 0.340925
2520 0.340909
6135 0.340909
7245 0.340909
9474 0.340781
17985 0.340749
4305 0.340733
7116 0.340717
3231 0.340606
11196 0.340526
11298 0.340494
1404 0.340462
5196 0.340462
6015 0.340462
2787 0.340383
1665 0.340351
10590 0.340351
4389 0.340239
3102 0.340176
7455 0.340176
10608 0.340144
6153 0.340080
6669 0.340049
7395 0.340033
3138 0.340017
618 0.339985
6609 0.339953
6231 0.339874
1335 0.339858
7464 0.339826
17268 0.339763
10821 0.339747
2382 0.339731
4560 0.339699
1488 0.339683
3264 0.339652
5691 0.339652
7149 0.339636
1413 0.339620
4698 0.339604
10476 0.339588
17730 0.339588
4182 0.339557
5466 0.339557
339 0.339541
5199 0.339509
2790 0.339462
4728 0.339462
8763 0.339382
606 0.339351
7749 0.339335
5235 0.339303
12255 0.339303
1911 0.339287
5307 0.339256
11190 0.339240
11340 0.339145
4134 0.339129
11229 0.339129
2700 0.338955
6372 0.338955
7284 0.338955
17727 0.338940
17553 0.338924
10359 0.338829
2487 0.338813
4488 0.338782
2628 0.338703
6072 0.338687
636 0.338593
15921 0.338593
5316 0.338498
15960 0.338482
1611 0.338451
4254 0.338451
4719 0.338451
348 0.338435
1227 0.338404
5478 0.338388
2337 0.338372
4119 0.338372
84 0.338341
2145 0.338293
7350 0.338293
7356 0.338293
1545 0.338246
6801 0.338231
231 0.338199
4179 0.338168
11256 0.338152
11547 0.338152
11592 0.338152
6216 0.338105
5916 0.338089
7815 0.338073
1914 0.338058
4599 0.338042
12321 0.338011
3696 0.337979
7479 0.337963
5460 0.337932
7161 0.337932
7440 0.337759
8391 0.337759
3060 0.337744
3318 0.337744
5193 0.337744
9294 0.337744
4230 0.337697
1200 0.337665
3066 0.337665
3087 0.337650
9636 0.337587
10833 0.337587
7416 0.337509
10689 0.337509
6270 0.337462
2499 0.337430
17457 0.337430
6018 0.337383
17283 0.337383
7422 0.337368
4578 0.337290
15942 0.337290
1047 0.337274
594 0.337118
4152 0.337086
4707 0.337086
1029 0.337071
2979 0.337040
7323 0.337040
396 0.337008
4440 0.336977
693 0.336962
16377 0.336946
6126 0.336915
1764 0.336868
17565 0.336868
4545 0.336821
2892 0.336743
3045 0.336743
7458 0.336743
18603 0.336712
4080 0.336696
5226 0.336696
10959 0.336681
894 0.336665
1749 0.336603
7158 0.336587
7404 0.336556
7293 0.336541
2502 0.336447
297 0.336432
5271 0.336401
1983 0.336354
5352 0.336230
39 0.336152
15297 0.336121
4197 0.336090
9330 0.335981
9579 0.335981
7131 0.335935
7389 0.335935
5415 0.335857
5715 0.335826
9147 0.335780
7848 0.335764
6570 0.335749
5844 0.335718
11607 0.335718
1995 0.335671
2961 0.335671
4947 0.335656
2571 0.335625
1593 0.335594
4455 0.335594
3288 0.335578
282 0.335501
5421 0.335470
1155 0.335423
8379 0.335393
7362 0.335331
4068 0.335300
8394 0.335300
7227 0.335284
7107 0.335238
7212 0.335238
7221 0.335192
7266 0.335192
4077 0.335176
7206 0.335176
7335 0.335176
7431 0.335176
7461 0.335176
2955 0.335145
7122 0.335145
7275 0.335145
7299 0.335145
7314 0.335145
21534 0.335145
3123 0.335130
7125 0.335130
7329 0.335130
4383 0.335114
4554 0.335114
6078 0.335114
7083 0.335114
7086 0.335114
7098 0.335114
7101 0.335114
7104 0.335114
7110 0.335114
7134 0.335114
7137 0.335114
7143 0.335114
7152 0.335114
7164 0.335114
7173 0.335114
7182 0.335114
7185 0.335114
7191 0.335114
7194 0.335114
7224 0.335114
7233 0.335114
7239 0.335114
7242 0.335114
7251 0.335114
7254 0.335114
7257 0.335114
7263 0.335114
7287 0.335114
7290 0.335114
7296 0.335114
7305 0.335114
7317 0.335114
7332 0.335114
7338 0.335114
7341 0.335114
7347 0.335114
7359 0.335114
7365 0.335114
7371 0.335114
7377 0.335114
7380 0.335114
7383 0.335114
7392 0.335114
7413 0.335114
7419 0.335114
7425 0.335114
7449 0.335114
7452 0.335114
7470 0.335114
7473 0.335114
7476 0.335114
7482 0.335114
7485 0.335114
7494 0.335114
7497 0.335114
7500 0.335114
753 0.335099
10212 0.335099
7986 0.335068
7680 0.335053
10281 0.335053
1290 0.334976
8529 0.334960
10962 0.334945
5283 0.334914
5328 0.334914
5454 0.334914
7938 0.334898
6048 0.334883
276 0.334852
3171 0.334852
9102 0.334821
5082 0.334806
2814 0.334760
11952 0.334729
1254 0.334698
4869 0.334621
5205 0.334606
1797 0.334590
6324 0.334544
5424 0.334529
8358 0.334529
7701 0.334452
1707 0.334437
5430 0.334375
5829 0.334329
1875 0.334314
9321 0.334314
6840 0.334298
2106 0.334191
11628 0.334191
4167 0.334160
4605 0.334160
9342 0.334114
21432 0.334114
7080 0.334099
4392 0.334083
3129 0.334068
9255 0.334022
9231 0.333961
4371 0.333945
11301 0.333884
17670 0.333884
5481 0.333838
17214 0.333792
3597 0.333777
2742 0.333746
3099 0.333731
1599 0.333624
5463 0.333578
21528 0.333547
7638 0.333517
15954 0.333471
3093 0.333440
20991 0.333425
2664 0.333410
2211 0.333394
11040 0.333379
6429 0.333364
3117 0.333349
16713 0.333272
9183 0.333226
17487 0.333196
7512 0.333181
4113 0.333150
4452 0.333120
2508 0.333059
3846 0.332921
8286 0.332845
3081 0.332815
909 0.332800
5394 0.332800
7668 0.332784
14835 0.332739
4206 0.332678
6087 0.332647
17529 0.332647
3342 0.332617
9786 0.332617
12195 0.332602
16407 0.332450
3828 0.332359
1998 0.332344
669 0.332252
5946 0.332252
3012 0.332207
17052 0.332207
1293 0.332161
4155 0.332146
867 0.332010
5163 0.331995
9327 0.331995
4191 0.331980
17262 0.331964
630 0.331949
1827 0.331934
5400 0.331919
17256 0.331919
19143 0.331904
4170 0.331889
14055 0.331889
11526 0.331858
17577 0.331858
5676 0.331843
17259 0.331828
17403 0.331828
17511 0.331828
16392 0.331813
15261 0.331798
4185 0.331768
390 0.331662
801 0.331586
7662 0.331526
15531 0.331495
5313 0.331480
12339 0.331480
11598 0.331405
5517 0.331345
7692 0.331329
6129 0.331269
6321 0.331239
17280 0.331239
17295 0.331239
10929 0.331224
5433 0.331209
7956 0.331209
1539 0.331194
1803 0.331194
5067 0.331133
17160 0.331133
1953 0.331118
1467 0.331103
11940 0.331043
2769 0.331028
4353 0.331013
13161 0.331013
10680 0.330983
1659 0.330953
1683 0.330953
21402 0.330953
6414 0.330847
13221 0.330847
2103 0.330817
17661 0.330772
3402 0.330757
6267 0.330712
6081 0.330697
4608 0.330607
10374 0.330607
17694 0.330607
17712 0.330607
10509 0.330487
17703 0.330487
2982 0.330472
9486 0.330426
11712 0.330411
2583 0.330351
5754 0.330306
699 0.330261
14499 0.330202
15981 0.330187
2454 0.330082
5250 0.330052
14049 0.330052
8706 0.330022
4752 0.329992
3549 0.329977
8883 0.329842
5883 0.329797
8319 0.329767
10941 0.329767
10707 0.329738
5343 0.329723
9132 0.329678
17325 0.329663
3621 0.329588
4086 0.329588
11271 0.329588
11289 0.329588
16710 0.329573
5775 0.329558
633 0.329514
17532 0.329514
2868 0.329499
10443 0.329469
2478 0.329409
6057 0.329379
8709 0.329349
4482 0.329186
10719 0.329186
5274 0.329007
8931 0.328977
4617 0.328918
4713 0.328918
387 0.328903
5265 0.328903
3111 0.328888
12300 0.328888
5334 0.328873
945 0.328858
17706 0.328828
2724 0.328799
5280 0.328739
7941 0.328724
11634 0.328710
369 0.328695
1944 0.328695
1065 0.328680
1881 0.328680
14178 0.328680
1830 0.328665
5292 0.328665
5436 0.328650
3168 0.328635
5349 0.328635
5448 0.328635
17580 0.328591
6294 0.328576
7521 0.328561
16386 0.328531
8364 0.328487
21516 0.328487
11346 0.328472
16692 0.328472
2841 0.328457
126 0.328368
5565 0.328353
11109 0.328353
8943 0.328309
6120 0.328294
1311 0.328057
3135 0.328043
14388 0.328028
8736 0.328013
5649 0.327969
5832 0.327969
9825 0.327969
7947 0.327954
1134 0.327939
690 0.327895
720 0.327880
2496 0.327865
17187 0.327865
10341 0.327747
5766 0.327732
21504 0.327732
4851 0.327658
12792 0.327658
14751 0.327658
16548 0.327658
17154 0.327658
17178 0.327658
17208 0.327658
17211 0.327658
17265 0.327644
17253 0.327629
11604 0.327585
11616 0.327585
12450 0.327585
6249 0.327570
21510 0.327555
1926 0.327481
1989 0.327467
468 0.327422
5919 0.327290
5397 0.327246
12471 0.327231
330 0.327216
8703 0.327216
17148 0.327202
17367 0.327172
5487 0.327113
6420 0.327113
14031 0.327084
6030 0.327054
6147 0.327054
6441 0.327054
15492 0.327054
21498 0.327054
21501 0.327054
21507 0.327054
21513 0.327054
21519 0.327054
21522 0.327054
21525 0.327054
21531 0.327054
21537 0.327054
21540 0.327054
21543 0.327054
21546 0.327054
21549 0.327054
21552 0.327054
21555 0.327054
10884 0.327025
19164 0.327025
7614 0.326937
6687 0.326922
8220 0.326908
1704 0.326878
6336 0.326849
21765 0.326849
21930 0.326849
1230 0.326819
15396 0.326819
5469 0.326805
4245 0.326790
17115 0.326775
17655 0.326775
825 0.326687
5145 0.326673
2757 0.326643
4236 0.326614
18756 0.326599
6912 0.326585
15915 0.326585
7509 0.326570
7962 0.326555
3513 0.326467
4275 0.326438
3120 0.326409
7761 0.326394
2079 0.326336
6399 0.326336
9336 0.326306
17697 0.326277
6891 0.326248
17142 0.326058
7854 0.326014
9309 0.325999
15579 0.325985
6234 0.325955
17388 0.325926
774 0.325882
4008 0.325853
11928 0.325824
10641 0.325809
21423 0.325809
9531 0.325766
17379 0.325707
2574 0.325693
17637 0.325664
2505 0.325634
2604 0.325634
13905 0.325634
5949 0.325620
12960 0.325605
1329 0.325591
9009 0.325562
17118 0.325562
2538 0.325547
14304 0.325532
19179 0.325503
17244 0.325474
17361 0.325474
17550 0.325474
17574 0.325474
6459 0.325445
17541 0.325431
14067 0.325416
4386 0.325387
17229 0.325387
17322 0.325387
17421 0.325387
9297 0.325372
15966 0.325372
17370 0.325372
17478 0.325372
17607 0.325372
6507 0.325358
15969 0.325358
17145 0.325343
17319 0.325343
17328 0.325343
17343 0.325343
17373 0.325343
17439 0.325343
17481 0.325343
17520 0.325343
17631 0.325343
17679 0.325343
15936 0.325329
15957 0.325329
15963 0.325329
17352 0.325329
17391 0.325329
17412 0.325329
17433 0.325329
17445 0.325329
17523 0.325329
17562 0.325329
17592 0.325329
17622 0.325329
17658 0.325329
17709 0.325329
17718 0.325329
17739 0.325329
6387 0.325314
8664 0.325314
8667 0.325314
8973 0.325314
10572 0.325314
11613 0.325314
14061 0.325314
14838 0.325314
15951 0.325314
15972 0.325314
15975 0.325314
15984 0.325314
16395 0.325314
17073 0.325314
17151 0.325314
17157 0.325314
17301 0.325314
17307 0.325314
17313 0.325314
17316 0.325314
17331 0.325314
17334 0.325314
17337 0.325314
17340 0.325314
17346 0.325314
17349 0.325314
17355 0.325314
17358 0.325314
17364 0.325314
17376 0.325314
17382 0.325314
17385 0.325314
17394 0.325314
17397 0.325314
17400 0.325314
17406 0.325314
17409 0.325314
17415 0.325314
17418 0.325314
17424 0.325314
17427 0.325314
17430 0.325314
17436 0.325314
17448 0.325314
17451 0.325314
17454 0.325314
17460 0.325314
17463 0.325314
17466 0.325314
17469 0.325314
17472 0.325314
17475 0.325314
17484 0.325314
17490 0.325314
17493 0.325314
17496 0.325314
17499 0.325314
17502 0.325314
17505 0.325314
17508 0.325314
17517 0.325314
17526 0.325314
17535 0.325314
17538 0.325314
17544 0.325314
17547 0.325314
17556 0.325314
17559 0.325314
17568 0.325314
17571 0.325314
17583 0.325314
17586 0.325314
17589 0.325314
17595 0.325314
17598 0.325314
17601 0.325314
17610 0.325314
17613 0.325314
17616 0.325314
17619 0.325314
17625 0.325314
17628 0.325314
17634 0.325314
17640 0.325314
17646 0.325314
17649 0.325314
17652 0.325314
17664 0.325314
17667 0.325314
17673 0.325314
17676 0.325314
17682 0.325314
17685 0.325314
17688 0.325314
17691 0.325314
17700 0.325314
17715 0.325314
17721 0.325314
17724 0.325314
17733 0.325314
17736 0.325314
17742 0.325314
17745 0.325314
17751 0.325314
17754 0.325314
17757 0.325314
14517 0.325241
1800 0.325227
5928 0.325227
5838 0.325183
17232 0.325169
1917 0.325096
13191 0.325038
8238 0.325009
9426 0.324994
363 0.324980
7989 0.324893
10521 0.324893
18768 0.324893
8718 0.324820
5796 0.324806
6501 0.324777
2073 0.324762
600 0.324748
10758 0.324704
13095 0.324617
10458 0.324559
11085 0.324530
5403 0.324516
3114 0.324502
1392 0.324487
4884 0.324458
2553 0.324429
9285 0.324415
7551 0.324299
6513 0.324285
9303 0.324140
11214 0.324126
8061 0.324082
2265 0.324053
7812 0.324025
11631 0.323981
921 0.323952
4887 0.323952
4863 0.323851
4896 0.323851
8142 0.323823
19176 0.323823
4893 0.323808
10338 0.323794
15270 0.323794
17289 0.323765
8223 0.323650
22011 0.323635
696 0.323592
2712 0.323563
12174 0.323563
4338 0.323535
21 0.323520
189 0.323520
204 0.323520
237 0.323520
435 0.323520
201 0.323491
210 0.323491
216 0.323491
222 0.323491
258 0.323491
285 0.323491
294 0.323491
303 0.323491
321 0.323491
351 0.323491
366 0.323491
411 0.323491
414 0.323491
432 0.323491
453 0.323491
12327 0.323477
1482 0.323376
3744 0.323376
2763 0.323305
5496 0.323305
1380 0.323276
14913 0.323276
6495 0.323261
17133 0.323233
4920 0.323204
2022 0.323161
4842 0.323161
10881 0.323161
10902 0.323161
10842 0.323147
10863 0.323104
10866 0.323104
10890 0.323104
10899 0.323104
4173 0.323017
21606 0.322931
4203 0.322860
7578 0.322845
11310 0.322774
6447 0.322745
10755 0.322674
20994 0.322674
1491 0.322645
9258 0.322645
5319 0.322545
8982 0.322545
483 0.322502
3180 0.322473
8232 0.322473
8742 0.322473
12252 0.322473
13128 0.322459
2469 0.322431
7728 0.322416
3201 0.322388
15225 0.322259
6354 0.322231
11172 0.322231
9186 0.322188
4563 0.322159
108 0.322145
4083 0.322145
11286 0.322145
17130 0.322045
2391 0.322002
3072 0.321988
9306 0.321988
8856 0.321974
4500 0.321960
9288 0.321960
15285 0.321960
7827 0.321931
7836 0.321931
9177 0.321931
9180 0.321931
9189 0.321931
9192 0.321931
9195 0.321931
9198 0.321931
9201 0.321931
9204 0.321931
9207 0.321931
9210 0.321931
9213 0.321931
9219 0.321931
9222 0.321931
9234 0.321931
9237 0.321931
9240 0.321931
9243 0.321931
9246 0.321931
9249 0.321931
9264 0.321931
9270 0.321931
9273 0.321931
9279 0.321931
9282 0.321931
9312 0.321931
9315 0.321931
9318 0.321931
9324 0.321931
9333 0.321931
22230 0.321917
17112 0.321860
11445 0.321789
1062 0.321775
11130 0.321718
14247 0.321689
15591 0.321689
16698 0.321675
4461 0.321575
5985 0.321547
11655 0.321547
9024 0.321533
729 0.321519
1713 0.321519
9981 0.321519
7629 0.321490
10905 0.321490
12294 0.321476
9078 0.321306
11394 0.321306
8376 0.321277
17127 0.321220
19152 0.321206
5412 0.321107
12165 0.321050
21426 0.320994
5703 0.320909
17226 0.320909
6255 0.320880
8421 0.320852
4176 0.320824
17124 0.320824
10710 0.320795
1521 0.320753
17121 0.320725
3468 0.320682
15369 0.320682
8970 0.320640
21405 0.320598
17814 0.320583
17817 0.320499
11304 0.320470
14868 0.320442
13260 0.320428
9885 0.320372
21582 0.320343
21801 0.320329
21336 0.320315
22299 0.320301
5427 0.320287
10623 0.320287
21675 0.320273
21933 0.320273
16878 0.320259
21609 0.320259
21663 0.320259
21681 0.320259
10350 0.320231
21579 0.320217
21624 0.320217
21678 0.320217
21705 0.320202
5385 0.320188
5907 0.320146
21708 0.320132
21726 0.320132
21786 0.320132
21879 0.320132
21918 0.320132
3975 0.320118
14235 0.320118
15420 0.320118
21741 0.320118
21744 0.320118
21747 0.320118
21759 0.320118
21798 0.320118
21828 0.320118
21861 0.320118
69 0.320104
7776 0.320104
10671 0.320104
12990 0.320104
13020 0.320104
15288 0.320104
15360 0.320104
15411 0.320104
15528 0.320104
15612 0.320104
15654 0.320104
19452 0.320104
20625 0.320104
21561 0.320104
21564 0.320104
21567 0.320104
21570 0.320104
21573 0.320104
21576 0.320104
21585 0.320104
21588 0.320104
21591 0.320104
21594 0.320104
21597 0.320104
21600 0.320104
21603 0.320104
21612 0.320104
21615 0.320104
21618 0.320104
21621 0.320104
